834,267,529
835,302,38
836,696,1078
837,187,107
838,420,52
839,957,661
840,228,5
841,42,16
842,153,732
843,275,402
844,100,869
845,413,596
846,823,279
847,396,834
848,862,693
849,250,114
850,204,1097
851,549,458
852,825,619
853,935,590
854,897,983
855,103,119
856,936,718
857,45,244
858,618,321
859,842,921
860,287,431
861,325,948
862,827,52
863,354,755
864,444,52
865,646,962
866,972,1059
867,110,808
868,447,796
869,292,202
870,750,405
871,987,745
872,161,603
873,66,599
874,844,316
875,892,870
876,392,552
877,561,924
878,786,485
879,677,200
880,209,276
881,830,778
882,889,682
883,635,97
884,868,504
885,615,546
886,72,832
887,861,889
888,388,510
889,38,1035
890,332,355
891,334,597
892,316,74
893,492,1097
894,496,656
895,512,71
896,410,972
897,263,279
898,765,630
899,537,523
900,54,367
901,28,881
902,867,51
903,913,185
904,740,689
905,324,101
906,221,264
907,890,151
908,413,1037
909,11,823
910,785,528
911,998,416
912,378,684
913,60,790
914,5,908
915,52,504
916,737,42
917,566,629
918,787,520
919,747,1014
920,421,970
921,657,1076
922,253,944
923,789,91
924,305,302
925,985,942
926,969,359
927,981,97
928,925,569
929,273,18
930,589,563
931,881,1050
932,799,293
933,753,657
934,707,18
935,320,388
936,827,933
937,553,471
938,246,660
939,403,1097
940,588,479
941,691,446
942,819,163
943,792,473
944,399,932
945,716,653
946,801,106
947,522,1002
948,590,727
949,474,487
950,64,803
951,250,265
952,819,487
953,183,79
954,405,240
955,793,730
956,680,40
957,708,228
958,92,121
959,322,649
960,501,378
961,518,1051
962,620,47
963,132,575
964,169,987
965,277,148
966,214,1056
967,942,447
968,719,49
969,79,421
970,902,264
971,329,39
972,211,592
973,849,971
974,808,1027
975,817,701
976,866,309
977,550,57
978,491,133
979,76,567
980,653,420
981,509,886
982,145,773
983,320,147
984,702,864
985,534,84
986,877,690
987,576,138
988,960,529
989,605,292
990,387,590
991,192,977
992,650,922
993,845,789
994,234,201
995,940,278
996,197,849
997,702,284
998,845,20
999,373,574
1000,373,574
