187,172,698
188,51,169
189,631,909
190,8,643
191,499,166
192,879,446
193,569,296
194,793,12
195,630,988
196,198,935
197,235,246
198,504,561
199,54,125
200,363,500
201,181,549
202,904,174
203,834,299
204,945,968
205,578,772
206,847,771
207,32,266
208,71,136
209,439,220
210,123,995
211,860,265
212,148,843
213,850,985
214,357,353
215,958,512
216,771,882
217,283,240
218,737,394
219,384,306
220,624,319
221,181,136
222,476,367
223,341,362
224,217,647
225,237,11
226,316,882
227,747,967
228,486,418
229,194,299
230,451,205
231,169,121
232,705,407
233,803,583
234,308,24
235,961,411
236,254,826
237,355,301
238,908,802
239,207,249
240,379,784
241,648,95
242,809,548
243,471,873
244,585,87
245,559,488
246,126,715
247,298,988
248,80,864
249,921,630
250,453,213
251,649,763
252,262,159
253,929,783
254,922,0
255,528,651
256,169,839
257,411,806
258,910,263
259,308,363
260,120,655
261,510,316
262,138,742
263,805,75
264,5,137
265,51,953
266,495,867
267,404,565
268,261,688
269,211,298
270,372,917
271,893,501
272,101,887
273,131,538
274,951,70
275,542,634
276,527,86
277,291,315
278,170,59
279,750,924
280,579,182
281,866,115
282,911,40
283,534,654
284,750,993
285,708,538
286,932,765
287,675,587
288,821,653
289,932,336
290,344,678
291,673,618
292,578,303
293,257,961
294,875,188
295,521,467
296,366,114
297,933,594
298,881,471
299,555,169
300,413,535
301,304,395
302,663,917
303,844,927
304,517,172
305,729,668
306,716,249
307,841,389
308,870,368
309,845,690
310,577,487
311,770,539
312,194,602
313,77,985
314,409,260
315,175,850
316,30,22
317,420,384
318,481,32
319,318,296
320,911,65
321,886,810
322,544,869
323,602,929
324,894,370
325,138,601
326,744,654
327,805,208
328,276,201
329,601,419
330,627,643
331,247,134
332,517,706
333,388,39
334,326,49
335,539,279
336,617,624
337,304,350
338,456,204
339,920,130
340,38,60
341,157,468
342,179,655
343,118,335
344,895,333
345,178,157
346,258,176
347,621,112
348,103,134
349,107,866
350,241,742
351,369,138
352,318,917
353,835,132
354,792,28
355,808,803
356,450,592
357,689,93
358,40,309
359,257,411
360,711,159
361,767,740
362,675,391
363,254,53
364,279,959
365,621,447
366,671,258
367,322,92
368,58,227
369,778,671
370,484,104
371,532,584
372,367,954
373,659,961
374,809,180
375,18,41
376,616,278
377,274,482
378,114,621
379,806,136
380,722,720
381,272,560
382,92,466
383,412,274
384,898,287
385,706,773
386,543,876
387,473,782
388,64,704
389,279,772
390,451,361
391,557,420
392,519,420
393,863,548
394,539,53
395,81,989
396,155,279
397,117,466
398,564,864
399,634,887
400,857,196
401,774,392
402,870,173
403,899,880
404,866,948
405,88,211
406,929,438
407,710,736
408,87,334
409,915,646
410,441,547
411,668,89
412,534,110
413,530,385
414,195,834
415,927,496
416,803,599
417,251,390
418,205,61
419,687,283
420,663,586
421,130,64
422,737,305
423,529,106
424,940,719
425,41,596
426,218,979
427,121,127
428,711,825
429,579,241
430,244,746
431,505,872
432,108,140
433,884,545
434,216,74
435,607,10
436,829,984
437,962,871
438,13,205
439,435,725
440,931,4
441,502,353
442,664,105
443,701,780
444,122,37
445,411,142
446,844,470
447,763,211
448,953,471
449,358,870
450,786,879
451,80,689
452,599,8
453,204,462
454,266,678
455,230,373
456,335,49
457,102,667
458,455,193
459,485,739
460,660,502
461,23,364
462,527,89
463,672,318
464,861,299
465,196,409
466,864,560
467,455,853
468,74,910
469,219,128
470,108,632
471,623,967
472,964,986
473,132,653
474,45,880
475,547,313
476,624,607
477,714,942
478,257,664
479,942,452
480,716,933
481,739,239
482,382,329
483,142,121
484,336,408
485,691,801
486,630,423
487,834,279
488,414,522
489,261,834
490,836,201
491,524,712
492,43,142
493,889,362
494,269,445
495,304,850
496,67,808
497,918,345
498,88,862
499,763,337
500,79,8
501,569,348
502,982,656
503,892,888
504,474,254
505,60,47
506,834,32
507,77,191
508,535,404
509,656,738
510,304,654
511,794,443
512,261,217
513,122,302
514,522,124
515,384,706
516,755,298
517,721,167
518,710,933
519,255,414
520,851,977
521,125,737
522,216,817
523,192,639
524,786,896
525,234,620
526,926,949
527,880,179
528,574,892
529,842,889
530,591,925
531,699,176
532,638,964
533,902,116
534,403,500
535,760,981
536,638,768
537,485,890
538,501,704
539,747,742
540,615,460
541,995,114
542,419,648
543,398,671
544,762,100
545,299,198
546,364,567
547,366,414
548,606,631
549,381,992
550,704,776
551,908,851
552,981,839
553,768,127
554,996,209
555,793,464
556,363,893
557,72,97
558,955,914
559,392,386
560,902,414
561,849,408
562,517,621
563,167,144
564,230,578
565,225,527
566,35,965
567,933,97
568,86,793
569,433,724
570,472,49
571,565,752
572,57,950
573,244,693
574,505,175
575,890,689
576,173,454
577,959,917
578,814,627
579,800,906
580,291,727
581,951,741
582,318,23
583,689,997
584,236,195
585,877,29
586,726,146
587,405,154
588,117,748
589,693,74
590,138,868
591,808,719
592,763,191
593,81,23
594,722,453
595,311,105
596,847,211
597,186,878
598,726,403
599,378,218
600,387,73
601,8,150
602,538,754
603,563,651
604,971,283
605,436,404
606,778,515
607,326,360
608,717,174
609,148,915
610,414,455
611,751,553
612,192,762
613,991,582
614,135,747
615,678,13
616,80,366
617,820,994
618,744,508
619,517,230
620,264,806
621,879,287
622,165,970
623,392,697
624,310,15
625,36,438
626,662,6
627,819,61
628,842,71
629,137,249
630,877,421
631,192,217
632,86,975
633,912,343
634,947,540
635,350,440
636,383,322
637,450,415
638,686,395
639,810,78
640,722,557
641,932,874
642,470,525
643,801,345
644,279,575
645,805,491
646,219,524
647,347,250
648,209,680
649,454,792
650,176,822
651,626,91
652,876,179
653,344,960
654,539,228
655,992,497
656,181,549
657,505,388
658,138,415
659,308,698
660,277,429
661,591,15
662,310,852
663,445,221
664,470,844
665,474,152
666,811,623
667,52,238
668,835,652
669,958,629
670,982,544
671,646,592
672,996,347
673,86,72
674,469,674
675,192,195
676,615,279
677,762,211
678,850,105
679,272,789
680,312,400
681,121,540
682,640,545
683,746,835
684,465,50
685,479,412
686,812,740
687,888,767
688,226,418
689,896,945
690,60,994
691,800,912
692,842,30
693,346,553
694,115,815
695,578,431
696,379,616
697,583,273
698,18,626
699,287,142
700,321,273
701,872,983
702,872,450
703,531,57
704,187,639
705,578,29
706,787,481
707,810,326
708,376,185
709,764,71
710,524,43
711,574,702
712,203,383
713,935,577
714,607,69
715,727,107
716,144,244
717,612,803
718,544,80
719,553,650
720,780,686
721,1,495
722,318,580
723,937,184
724,191,946
725,180,279
726,43,623
727,480,663
728,93,402
729,293,689
730,57,574
731,686,247
732,952,392
733,816,524
734,214,792
735,879,327
736,871,810
737,736,410
738,824,16
739,745,339
740,3,702
741,861,470
742,50,649
743,507,412
744,4,828
745,894,357
746,149,881
747,344,342
748,327,705
749,879,438
750,191,424
751,321,667
752,98,416
753,732,508
754,367,584
755,926,274
756,982,344
757,499,176
758,469,260
759,589,804
760,372,875
761,590,617
762,398,331
763,689,330
764,416,890
765,750,885
766,430,139
767,252,826
768,257,483
769,496,135
770,941,800
771,212,481
772,630,85
773,243,929
774,74,332
775,81,193
776,689,761
777,456,497
778,74,46
779,493,490
780,424,648
781,416,165
782,649,653
783,90,617
784,574,977
785,177,344
786,326,564
787,279,829
788,574,577
789,97,661
790,915,461
791,267,15
792,168,378
793,521,120
794,611,656
795,248,47
796,825,751
797,322,834
798,586,739
799,745,27
800,631,44
801,211,403
802,416,736
803,227,242
804,714,344
805,568,640
806,6,436
807,7,290
808,964,307
809,12,260
810,734,244
811,294,375
812,9,402
813,352,320
814,670,703
815,347,933
816,992,72
817,457,852
818,341,153
819,292,850
820,407,829
821,37,637
822,293,835
823,961,63
824,490,840
825,374,527
826,567,582
827,739,382
828,700,534
829,853,274
830,889,447
831,645,546
832,947,426
833,663,335
834,267,481
835,302,35
836,696,980
837,187,98
838,420,48
839,957,601
840,228,5
841,42,15
842,153,666
843,275,366
844,100,790
845,413,542
846,823,254
847,396,759
848,862,630
849,250,104
850,204,998
851,549,417
852,825,563
853,935,537
854,897,894
855,103,109
856,936,653
857,45,222
858,618,292
859,842,838
860,287,392
861,325,862
862,827,48
863,354,687
864,444,48
865,646,875
866,972,963
867,110,735
868,447,724
869,292,184
870,750,369
871,987,678
872,161,549
873,66,545
874,844,288
875,892,791
876,392,502
877,561,840
878,786,441
879,677,182
880,209,251
881,830,708
882,889,620
883,635,89
884,868,459
885,615,497
886,72,757
887,861,809
888,388,464
889,38,941
890,332,323
891,334,543
892,316,68
893,492,998
894,496,597
895,512,65
896,410,884
897,263,254
898,765,573
899,537,476
900,54,334
901,28,801
902,867,47
903,913,169
904,740,627
905,324,92
906,221,240
907,890,138
908,413,943
909,11,749
910,785,480
911,998,379
912,378,622
913,60,719
914,5,826
915,52,459
916,737,39
917,566,572
918,787,473
919,747,922
920,421,882
921,657,979
922,253,859
923,789,83
924,305,275
925,985,857
926,969,327
927,981,89
928,925,518
929,273,17
930,589,512
931,881,955
932,799,267
933,753,598
934,707,17
935,320,353
936,827,849
937,553,429
938,246,600
939,403,998
940,588,436
941,691,406
942,819,149
943,792,430
944,399,848
945,716,594
946,801,97
947,522,911
948,590,661
949,474,443
950,64,730
951,250,241
952,819,443
953,183,72
954,405,219
955,793,664
956,680,37
957,708,208
958,92,110
959,322,590
960,501,344
961,518,956
962,620,43
963,132,523
964,169,898
965,277,135
966,214,960
967,942,407
968,719,45
969,79,383
970,902,240
971,329,36
972,211,539
973,849,883
974,808,934
975,817,638
976,866,281
977,550,52
978,491,121
979,76,516
980,653,382
981,509,806
982,145,703
983,320,134
984,702,786
985,534,77
986,877,628
987,576,126
988,960,481
989,605,266
990,387,537
991,192,889
992,650,839
993,845,718
994,234,183
995,940,253
996,197,772
997,702,259
998,845,19
999,373,522
1000,373,522
